"Time","debug","error","info","warn"
2026-01-06 18:40:00,46.2 K,,3.44 K,
2026-01-06 18:45:00,45.3 K,,3.57 K,
2026-01-06 18:50:00,45.8 K,,3.60 K,
2026-01-06 18:55:00,45.2 K,,3.47 K,
2026-01-06 19:00:00,45.3 K,,3.50 K,
2026-01-06 19:05:00,45.1 K,,3.37 K,
2026-01-06 19:10:00,45.5 K,,3.42 K,
2026-01-06 19:15:00,45.2 K,,3.34 K,
2026-01-06 19:20:00,45.7 K,,3.53 K,
2026-01-06 19:25:00,45.5 K,,3.54 K,
2026-01-06 19:30:00,45.2 K,,3.45 K,
2026-01-06 19:35:00,45.5 K,,3.42 K,
2026-01-06 19:40:00,45.7 K,,3.53 K,
2026-01-06 19:45:00,45.2 K,,3.37 K,
2026-01-06 19:50:00,45.6 K,,3.38 K,
2026-01-06 19:55:00,45.4 K,,3.41 K,
2026-01-06 20:00:00,45.2 K,,3.31 K,
2026-01-06 20:05:00,44.8 K,,3.35 K,
2026-01-06 20:10:00,45.8 K,,3.58 K,
2026-01-06 20:15:00,42.4 K,,3.82 K,
2026-01-06 20:20:00,45.7 K,,2.88 K,
2026-01-06 20:25:00,45.8 K,,3.57 K,
2026-01-06 20:30:00,45.6 K,,3.37 K,
2026-01-06 20:35:00,45.6 K,,3.53 K,
2026-01-06 20:40:00,45.0 K,,3.46 K,
2026-01-06 20:45:00,45.8 K,,3.57 K,
2026-01-06 20:50:00,45.6 K,,3.48 K,
2026-01-06 20:55:00,45.6 K,,3.54 K,
2026-01-06 21:00:00,45.8 K,,3.58 K,
2026-01-06 21:05:00,45.5 K,,3.41 K,
2026-01-06 21:10:00,45.1 K,,3.58 K,
2026-01-06 21:15:00,45.8 K,,3.48 K,
2026-01-06 21:20:00,45.5 K,,3.43 K,
2026-01-06 21:25:00,45.4 K,,3.57 K,
2026-01-06 21:30:00,45.6 K,,3.49 K,
2026-01-06 21:35:00,45.7 K,,3.39 K,
2026-01-06 21:40:00,45.2 K,,3.41 K,
2026-01-06 21:45:00,45.2 K,,3.51 K,
2026-01-06 21:50:00,45.7 K,,3.42 K,
2026-01-06 21:55:00,45.1 K,,3.44 K,
2026-01-06 22:00:00,45.3 K,,3.42 K,
2026-01-06 22:05:00,45.5 K,,3.47 K,
2026-01-06 22:10:00,46.0 K,,3.51 K,
2026-01-06 22:15:00,45.5 K,,3.60 K,
2026-01-06 22:20:00,45.8 K,,3.49 K,
2026-01-06 22:25:00,41.4 K,6,2.68 K,
2026-01-06 22:30:00,46.1 K,,3.22 K,
2026-01-06 22:35:00,45.1 K,,3.36 K,
2026-01-06 22:40:00,45.9 K,,3.36 K,
2026-01-06 22:45:00,44.9 K,,3.37 K,
2026-01-06 22:50:00,44.7 K,,3.22 K,
2026-01-06 22:55:00,43.9 K,,3.12 K,
2026-01-06 23:00:00,44.5 K,,3.14 K,
2026-01-06 23:05:00,44.7 K,,3.37 K,
2026-01-06 23:10:00,44.2 K,,3.10 K,
2026-01-06 23:15:00,44.3 K,,3.13 K,
2026-01-06 23:20:00,44.7 K,,3.28 K,
2026-01-06 23:25:00,45.1 K,,3.39 K,
2026-01-06 23:30:00,45.0 K,,3.26 K,
2026-01-06 23:35:00,45.3 K,,3.49 K,
2026-01-06 23:40:00,45.4 K,,3.39 K,
2026-01-06 23:45:00,45.5 K,,3.36 K,
2026-01-06 23:50:00,45.2 K,,3.55 K,
2026-01-06 23:55:00,45.7 K,,3.57 K,
2026-01-07 00:00:00,45.4 K,,3.42 K,
2026-01-07 00:05:00,45.4 K,,3.55 K,
2026-01-07 00:10:00,45.7 K,,3.53 K,
2026-01-07 00:15:00,45.2 K,,3.32 K,
2026-01-07 00:20:00,45.4 K,,3.51 K,
2026-01-07 00:25:00,45.4 K,,3.51 K,
2026-01-07 00:30:00,45.4 K,,3.45 K,
2026-01-07 00:35:00,44.0 K,,3.37 K,
2026-01-07 00:40:00,45.3 K,,3.53 K,
2026-01-07 00:45:00,45.7 K,,3.52 K,
2026-01-07 00:50:00,45.7 K,,3.38 K,
2026-01-07 00:55:00,45.6 K,,3.51 K,
2026-01-07 01:00:00,45.3 K,,3.48 K,
2026-01-07 01:05:00,45.9 K,,3.43 K,
2026-01-07 01:10:00,45.0 K,,3.39 K,
2026-01-07 01:15:00,41.5 K,,2.79 K,
2026-01-07 01:20:00,45.9 K,,3.22 K,
2026-01-07 01:25:00,45.7 K,,3.46 K,
2026-01-07 01:30:00,45.5 K,,3.57 K,
2026-01-07 01:35:00,45.9 K,,3.42 K,
2026-01-07 01:40:00,45.5 K,,3.45 K,
2026-01-07 01:45:00,45.4 K,,3.58 K,
2026-01-07 01:50:00,45.4 K,,3.36 K,
2026-01-07 01:55:00,45.3 K,,3.52 K,
2026-01-07 02:00:00,45.7 K,,3.58 K,
2026-01-07 02:05:00,45.8 K,,3.53 K,
2026-01-07 02:10:00,45.1 K,,3.34 K,
2026-01-07 02:15:00,45.7 K,,3.52 K,
2026-01-07 02:20:00,45.7 K,,3.55 K,
2026-01-07 02:25:00,45.8 K,,3.36 K,
2026-01-07 02:30:00,45.2 K,,3.49 K,
2026-01-07 02:35:00,45.6 K,,3.49 K,
2026-01-07 02:40:00,45.7 K,,3.43 K,
2026-01-07 02:45:00,45.3 K,,3.48 K,
2026-01-07 02:50:00,45.4 K,,3.57 K,
2026-01-07 02:55:00,45.7 K,,3.35 K,
2026-01-07 03:00:00,45.2 K,,3.49 K,
2026-01-07 03:05:00,45.6 K,,3.56 K,
2026-01-07 03:10:00,45.6 K,,3.39 K,
2026-01-07 03:15:00,45.5 K,,3.55 K,
2026-01-07 03:20:00,46.2 K,,3.56 K,
2026-01-07 03:25:00,45.6 K,,3.61 K,
2026-01-07 03:30:00,45.8 K,,3.52 K,
2026-01-07 03:35:00,45.3 K,,3.45 K,
2026-01-07 03:40:00,45.7 K,,3.51 K,
2026-01-07 03:45:00,45.9 K,,3.51 K,
2026-01-07 03:50:00,46.8 K,,2.85 K,
2026-01-07 03:55:00,47.4 K,,2.76 K,
2026-01-07 04:00:00,46.7 K,,2.85 K,
2026-01-07 04:05:00,47.3 K,,2.76 K,
2026-01-07 04:10:00,47.5 K,,2.82 K,
2026-01-07 04:15:00,46.9 K,,2.73 K,
2026-01-07 04:20:00,47.4 K,,2.76 K,
2026-01-07 04:25:00,47.1 K,,2.71 K,
2026-01-07 04:30:00,48.7 K,,2.79 K,
2026-01-07 04:35:00,46.4 K,,2.72 K,
2026-01-07 04:40:00,47.3 K,,2.63 K,
2026-01-07 04:45:00,47.7 K,,2.76 K,
2026-01-07 04:50:00,47.2 K,,2.67 K,
2026-01-07 04:55:00,47.1 K,,2.62 K,
2026-01-07 05:00:00,46.9 K,,2.86 K,
2026-01-07 05:05:00,47.4 K,,2.66 K,
2026-01-07 05:10:00,47.4 K,,2.66 K,
2026-01-07 05:15:00,47.6 K,,2.62 K,
2026-01-07 05:20:00,47.8 K,,2.68 K,
2026-01-07 05:25:00,46.8 K,,2.73 K,
2026-01-07 05:30:00,47.0 K,,2.64 K,
2026-01-07 05:35:00,46.5 K,,2.76 K,
2026-01-07 05:40:00,47.3 K,,2.78 K,
2026-01-07 05:45:00,47.6 K,,2.68 K,
2026-01-07 05:50:00,47.2 K,,2.71 K,
2026-01-07 05:55:00,47.5 K,,2.71 K,
2026-01-07 06:00:00,47.2 K,,2.88 K,
2026-01-07 06:05:00,47.7 K,,2.81 K,
2026-01-07 06:10:00,48.2 K,,2.75 K,
2026-01-07 06:15:00,46.5 K,,2.63 K,
2026-01-07 06:20:00,47.3 K,,2.56 K,
2026-01-07 06:25:00,47.0 K,,2.77 K,
2026-01-07 06:30:00,47.6 K,,2.67 K,
2026-01-07 06:35:00,47.2 K,,2.71 K,
2026-01-07 06:40:00,47.7 K,,2.72 K,
2026-01-07 06:45:00,47.3 K,,2.70 K,
2026-01-07 06:50:00,47.4 K,,2.71 K,
2026-01-07 06:55:00,47.8 K,,2.73 K,
2026-01-07 07:00:00,47.5 K,,2.72 K,
2026-01-07 07:05:00,47.4 K,,2.90 K,
2026-01-07 07:10:00,48.2 K,,2.73 K,
2026-01-07 07:15:00,47.6 K,,2.74 K,
2026-01-07 07:20:00,48.0 K,,2.85 K,
2026-01-07 07:25:00,48.4 K,,2.80 K,
2026-01-07 07:30:00,46.9 K,,2.72 K,
2026-01-07 07:35:00,47.6 K,,2.67 K,
2026-01-07 07:40:00,46.8 K,,2.99 K,
2026-01-07 07:45:00,47.7 K,,2.71 K,
2026-01-07 07:50:00,46.9 K,,2.69 K,
2026-01-07 07:55:00,47.4 K,,2.68 K,
2026-01-07 08:00:00,47.1 K,,2.63 K,
2026-01-07 08:05:00,47.2 K,,2.70 K,
2026-01-07 08:10:00,47.4 K,,2.65 K,
2026-01-07 08:15:00,46.7 K,,2.77 K,
2026-01-07 08:20:00,47.9 K,,2.75 K,
2026-01-07 08:25:00,47.2 K,,2.72 K,
2026-01-07 08:30:00,45.2 K,,2.61 K,
2026-01-07 08:35:00,47.3 K,,2.79 K,
2026-01-07 08:40:00,47.7 K,,2.78 K,
2026-01-07 08:45:00,47.2 K,,2.60 K,
2026-01-07 08:50:00,47.0 K,,2.75 K,
2026-01-07 08:55:00,47.8 K,,2.81 K,
2026-01-07 09:00:00,47.1 K,,2.75 K,
2026-01-07 09:05:00,43.9 K,,3.02 K,
2026-01-07 09:10:00,45.3 K,,2.96 K,
2026-01-07 09:15:00,45.4 K,,3.00 K,
2026-01-07 09:20:00,30.4 K,,1.69 K,
2026-01-07 09:25:00,41.6 K,,2.36 K,
2026-01-07 09:30:00,47.4 K,,2.71 K,
2026-01-07 09:35:00,39.6 K,,2.53 K,
2026-01-07 09:40:00,42.4 K,,2.59 K,
2026-01-07 09:45:00,47.6 K,,2.69 K,
2026-01-07 09:50:00,39.5 K,,2.14 K,
2026-01-07 09:55:00,41.6 K,,2.41 K,
2026-01-07 10:00:00,47.6 K,,2.80 K,
2026-01-07 10:05:00,47.3 K,,2.73 K,
2026-01-07 10:10:00,44.2 K,2,2.61 K,
