run,t_hours,round_s
gptneo_1b_snaphot_report,23.5,894.0
gptneo_1b_snaphot_report,23.75,882.0
gptneo_1b_snaphot_report,24.0,906.0
gptneo_1b_snaphot_report,24.25,930.0
gptneo_1b_snaphot_report,24.5,906.0
gptneo_1b_snaphot_report,24.75,906.0
gptneo_1b_snaphot_report,25.0,906.0
gptneo_1b_snaphot_report,25.25,906.0
gptneo_1b_snaphot_report,25.5,906.0
gptneo_1b_snaphot_report,25.75,906.0
gptneo_1b_snaphot_report,26.0,906.0
gptneo_1b_snaphot_report,26.25,906.0
gptneo_1b_snaphot_report,26.5,906.0
gptneo_1b_snaphot_report,26.75,906.0
gptneo_1b_snaphot_report,27.0,906.0
gptneo_1b_snaphot_report,27.25,906.0
gptneo_1b_snaphot_report,27.5,906.0
gptneo_1b_snaphot_report,27.75,906.0
gptneo_1b_snaphot_report,28.0,906.0
gptneo_1b_snaphot_report,28.25,906.0
gptneo_1b_snaphot_report,28.5,906.0
gptneo_1b_snaphot_report,28.75,906.0
gptneo_1b_snaphot_report,29.0,906.0
gptneo_1b_snaphot_report,29.25,906.0
gptneo_1b_snaphot_report,29.5,906.0
gptneo_1b_snaphot_report,29.75,906.0
gptneo_1b_snaphot_report,30.0,906.0
gptneo_1b_snaphot_report,30.25,906.0
gptneo_1b_snaphot_report,30.5,906.0
gptneo_1b_snaphot_report,30.75,906.0
gptneo_1b_snaphot_report,31.0,906.0
gptneo_1b_snaphot_report,31.25,906.0
gptneo_1b_snaphot_report,31.5,906.0
gptneo_1b_snaphot_report,31.75,906.0
gptneo_1b_snaphot_report,32.5,1038.0
gptneo_1b_snaphot_report,32.75,906.0
gptneo_1b_snaphot_report,33.0,900.0
gptneo_1b_snaphot_report,33.25,888.0
gptneo_1b_snaphot_report,33.5,888.0
gptneo_1b_snaphot_report,33.75,888.0
gptneo_1b_snaphot_report,34.0,888.0
gptneo_1b_snaphot_report,34.25,888.0
gptneo_1b_snaphot_report,34.5,888.0
gptneo_1b_snaphot_report,34.75,894.0
gptneo_1b_snaphot_report,35.0,888.0
gptneo_1b_snaphot_report,35.25,888.0
gptneo_1b_snaphot_report,35.5,906.0
gptneo_1b_snaphot_report,35.75,906.0
gptneo_1b_snaphot_report,36.0,900.0
gptneo_1b_snaphot_report,36.25,906.0
gptneo_1b_snaphot_report,36.5,912.0
gptneo_1b_snaphot_report,36.75,900.0
gptneo_1b_snaphot_report,37.0,876.0
gptneo_1b_snaphot_report,37.25,864.0
gptneo_1b_snaphot_report,37.5,894.0
gptneo_1b_snaphot_report,37.75,912.0
gptneo_1b_snaphot_report,38.0,924.0
gptneo_1b_snaphot_report,38.25,894.0
gptneo_1b_snaphot_report,38.5,900.0
gptneo_1b_snaphot_report,38.75,912.0
gptneo_1b_snaphot_report,39.0,894.0
gptneo_1b_snaphot_report,39.25,900.0
gptneo_1b_snaphot_report,39.5,888.0
gptneo_1b_snaphot_report,39.75,918.0
gptneo_1b_snaphot_report,40.0,900.0
gptneo_1b_snaphot_report,40.25,876.0
gptneo_1b_snaphot_report,40.5,894.0
gptneo_1b_snaphot_report,40.75,900.0
gptneo_1b_snaphot_report,41.0,507.6
gptneo_1b_snaphot_report,41.25,948.0
gptneo_1b_snaphot_report,41.5,882.0
gptneo_1b_snaphot_report,41.75,864.0
gptneo_1b_snaphot_report,42.0,864.0
gptneo_1b_snaphot_report,42.25,888.0
gptneo_1b_snaphot_report,42.5,894.0
gptneo_1b_snaphot_report,42.75,882.0
gptneo_1b_snaphot_report,43.0,888.0
gptneo_1b_snaphot_report,43.25,906.0
gptneo_1b_snaphot_report,43.5,906.0
gptneo_1b_snaphot_report,43.75,918.0
gptneo_1b_snaphot_report,44.0,912.0
gptneo_1b_snaphot_report,44.25,936.0
gptneo_1b_snaphot_report,44.5,942.0
gptneo_1b_snaphot_report,44.75,936.0
gptneo_1b_snaphot_report,45.0,900.0
gptneo_1b_snaphot_report,45.25,906.0
gptneo_1b_snaphot_report,45.5,894.0
gptneo_1b_snaphot_report,45.75,888.0
gptneo_1b_snaphot_report,46.0,900.0
gptneo_1b_snaphot_report,46.25,888.0
gptneo_1b_snaphot_report,46.5,888.0
gptneo_1b_snaphot_report,46.75,894.0
gptneo_1b_snaphot_report,47.0,888.0
gptneo_1b_snaphot_report,47.25,888.0
gptneo_1b_snaphot_report,47.5,888.0
gptneo_1b_snaphot_report,47.75,900.0
gptneo_1b_snaphot_report,48.0,906.0
gptneo_1b_snaphot_report,48.25,882.0
gptneo_1b_snaphot_report,48.5,894.0
gptneo_1b_snaphot_report,48.75,864.0
gptneo_1b_snaphot_report,49.0,882.0
gptneo_1b_snaphot_report,49.25,894.0
gptneo_1b_snaphot_report,49.5,882.0
gptneo_1b_snaphot_report,49.75,870.0
gptneo_1b_snaphot_report,50.0,876.0
gptneo_1b_snaphot_report,50.25,894.0
gptneo_1b_snaphot_report,50.5,882.0
gptneo_1b_snaphot_report,50.75,876.0
gptneo_1b_snaphot_report,51.0,852.0
gptneo_1b_snaphot_report,51.25,894.0
gptneo_1b_snaphot_report,51.5,858.0
gptneo_1b_snaphot_report,51.75,876.0
gptneo_1b_snaphot_report,52.0,882.0
gptneo_1b_snaphot_report,52.25,882.0
gptneo_1b_snaphot_report,52.5,870.0
gptneo_1b_snaphot_report,52.75,894.0
gptneo_1b_snaphot_report,53.0,876.0
gptneo_1b_snaphot_report,53.25,882.0
gptneo_1b_snaphot_report,53.5,864.0
gptneo_1b_snaphot_report,53.75,870.0
gptneo_1b_snaphot_report,54.0,876.0
gptneo_1b_snaphot_report,54.25,876.0
gptneo_1b_snaphot_report,54.5,912.0
gptneo_1b_snaphot_report,54.75,894.0
gptneo_1b_snaphot_report,55.0,882.0
gptneo_1b_snaphot_report,55.25,894.0
gptneo_1b_snaphot_report,55.5,882.0
gptneo_1b_snaphot_report,55.75,888.0
gptneo_1b_snaphot_report,56.0,882.0
gptneo_1b_snaphot_report,56.25,882.0
gptneo_1b_snaphot_report,56.5,888.0
gptneo_1b_snaphot_report,56.75,906.0
gptneo_1b_snaphot_report,57.0,918.0
gptneo_1b_snaphot_report,57.25,894.0
gptneo_1b_snaphot_report,57.5,900.0
gptneo_1b_snaphot_report,57.75,888.0
gptneo_1b_snaphot_report,58.0,900.0
gptneo_1b_snaphot_report,58.25,894.0
gptneo_1b_snaphot_report,58.5,882.0
gptneo_1b_snaphot_report,58.75,906.0
gptneo_1b_snaphot_report,59.0,906.0
gptneo_1b_snaphot_report,59.25,894.0
gptneo_1b_snaphot_report,59.5,882.0
gptneo_1b_snaphot_report,59.75,900.0
gptneo_1b_snaphot_report,60.0,900.0
gptneo_1b_snaphot_report,60.25,882.0
gptneo_1b_snaphot_report,60.5,888.0
gptneo_1b_snaphot_report,60.75,882.0
gptneo_1b_snaphot_report,61.0,900.0
gptneo_1b_snaphot_report,61.25,900.0
gptneo_1b_snaphot_report,61.5,888.0
gptneo_1b_snaphot_report,61.75,906.0
gptneo_1b_snaphot_report,62.0,900.0
gptneo_1b_snaphot_report,62.25,888.0
gptneo_1b_snaphot_report,62.5,894.0
gptneo_1b_snaphot_report,62.75,894.0
gptneo_1b_snaphot_report,63.0,876.0
gptneo_1b_snaphot_report,63.25,888.0
gptneo_1b_snaphot_report,63.5,882.0
gptneo_1b_snaphot_report,63.75,894.0
gptneo_1b_snaphot_report,64.0,894.0
gptneo_1b_snaphot_report,64.25,870.0
gptneo_1b_snaphot_report,64.5,888.0
gptneo_1b_snaphot_report,64.75,894.0
gptneo_1b_snaphot_report,65.0,900.0
gptneo_1b_snaphot_report,65.25,888.0
gptneo_1b_snaphot_report,65.5,894.0
gptneo_1b_snaphot_report,65.75,888.0
gptneo_1b_snaphot_report,66.0,888.0
gptneo_1b_snaphot_report,66.25,888.0
gptneo_1b_snaphot_report,66.5,888.0
gptneo_1b_snaphot_report,66.75,876.0
gptneo_1b_snaphot_report,67.0,882.0
gptneo_1b_snaphot_report,67.25,882.0
gptneo_1b_snaphot_report,67.5,888.0
gptneo_1b_snaphot_report,67.75,888.0
gptneo_1b_snaphot_report,68.0,912.0
gptneo_1b_snaphot_report,68.25,906.0
gptneo_1b_snaphot_report,68.5,882.0
gptneo_1b_snaphot_report,68.75,888.0
gptneo_1b_snaphot_report,69.0,882.0
gptneo_1b_snaphot_report,69.25,894.0
gptneo_1b_snaphot_report,69.5,888.0
gptneo_1b_snaphot_report,69.75,876.0
gptneo_1b_snaphot_report,70.0,894.0
gptneo_1b_snaphot_report,70.25,888.0
gptneo_1b_snaphot_report,70.5,888.0
gptneo_1b_snaphot_report,70.75,900.0
gptneo_1b_snaphot_report,71.0,894.0
gptneo_1b_snaphot_report,71.25,882.0
gptneo_1b_snaphot_report,71.5,876.0
gptneo_1b_snaphot_report,71.75,876.0
gptneo_1b_snaphot_report,72.0,870.0
gptneo_1b_snaphot_report,72.25,882.0
gptneo_1b_snaphot_report,72.5,888.0
gptneo_1b_snaphot_report,72.75,870.0
gptneo_1b_snaphot_report,73.0,888.0
gptneo_1b_snaphot_report,73.25,882.0
gptneo_1b_snaphot_report,73.5,882.0
gptneo_1b_snaphot_report,73.75,876.0
gptneo_1b_snaphot_report,74.0,900.0
gptneo_1b_snaphot_report,74.25,888.0
gptneo_1b_snaphot_report,74.5,900.0
gptneo_1b_snaphot_report,74.75,882.0
gptneo_1b_snaphot_report,75.0,888.0
gptneo_1b_snaphot_report,75.25,900.0
gptneo_1b_snaphot_report,75.5,894.0
gptneo_1b_snaphot_report,75.75,882.0
gptneo_1b_snaphot_report,76.0,888.0
gptneo_1b_snaphot_report,76.25,888.0
gptneo_1b_snaphot_report,76.5,906.0
gptneo_1b_snaphot_report,76.75,888.0
gptneo_1b_snaphot_report,77.0,888.0
gptneo_1b_snaphot_report,77.25,870.0
gptneo_1b_snaphot_report,77.5,894.0
gptneo_1b_snaphot_report,77.75,882.0
gptneo_1b_snaphot_report,78.0,888.0
gptneo_1b_snaphot_report,78.25,882.0
gptneo_1b_snaphot_report,78.5,894.0
gptneo_1b_snaphot_report,78.75,888.0
gptneo_1b_snaphot_report,79.0,882.0
gptneo_1b_snaphot_report,79.25,882.0
gptneo_1b_snaphot_report,79.5,888.0
gptneo_1b_snaphot_report,79.75,870.0
gptneo_1b_snaphot_report,80.0,882.0
gptneo_1b_snaphot_report,80.25,894.0
gptneo_1b_snaphot_report,80.5,870.0
gptneo_1b_snaphot_report,80.75,852.0
gptneo_1b_snaphot_report,81.0,882.0
gptneo_1b_snaphot_report,81.25,858.0
gptneo_1b_snaphot_report,81.5,852.0
gptneo_1b_snaphot_report,81.75,876.0
gptneo_1b_snaphot_report,82.0,888.0
gptneo_1b_snaphot_report,82.25,864.0
gptneo_1b_snaphot_report,82.5,864.0
gptneo_1b_snaphot_report,82.75,888.0
gptneo_1b_snaphot_report,83.0,888.0
gptneo_1b_snaphot_report,83.25,888.0
gptneo_1b_snaphot_report,83.5,888.0
gptneo_1b_snaphot_report,83.75,882.0
gptneo_1b_snaphot_report,84.0,894.0
gptneo_1b_snaphot_report,84.25,894.0
gptneo_1b_snaphot_report,84.5,906.0
gptneo_1b_snaphot_report,84.75,900.0
gptneo_1b_snaphot_report,85.0,888.0
gptneo_1b_snaphot_report,85.25,888.0
gptneo_1b_snaphot_report,85.5,906.0
gptneo_1b_snaphot_report,85.75,894.0
gptneo_1b_snaphot_report,86.0,882.0
gptneo_1b_snaphot_report,86.25,834.0
gptneo_1b_snaphot_report,86.5,876.0
gptneo_1b_snaphot_report,86.75,888.0
gptneo_1b_snaphot_report,87.0,876.0
gptneo_1b_snaphot_report,87.25,882.0
gptneo_1b_snaphot_report,87.5,894.0
gptneo_1b_snaphot_report,87.75,882.0
gptneo_1b_snaphot_report,88.0,882.0
gptneo_1b_snaphot_report,88.25,876.0
gptneo_1b_snaphot_report,88.5,888.0
gptneo_1b_snaphot_report,88.75,882.0
gptneo_1b_snaphot_report,89.0,882.0
gptneo_1b_snaphot_report,89.25,894.0
gptneo_1b_snaphot_report,89.5,894.0
gptneo_1b_snaphot_report,89.75,882.0
gptneo_1b_snaphot_report,90.0,483.00000000000006
gptneo_1b_snaphot_report,90.25,942.0
gptneo_1b_snaphot_report,90.5,900.0
gptneo_1b_snaphot_report,90.75,906.0
gptneo_1b_snaphot_report,91.0,888.0
gptneo_1b_snaphot_report,91.25,900.0
gptneo_1b_snaphot_report,91.5,900.0
gptneo_1b_snaphot_report,91.75,900.0
gptneo_1b_snaphot_report,92.0,900.0
gptneo_1b_snaphot_report,92.25,870.0
gptneo_1b_snaphot_report,92.5,876.0
gptneo_1b_snaphot_report,92.75,894.0
gptneo_1b_snaphot_report,93.0,900.0
gptneo_1b_snaphot_report,93.25,906.0
gptneo_1b_snaphot_report,93.5,888.0
gptneo_1b_snaphot_report,93.75,882.0
gptneo_1b_snaphot_report,94.0,888.0
gptneo_1b_snaphot_report,94.25,888.0
gptneo_1b_snaphot_report,94.5,882.0
gptneo_1b_snaphot_report,94.75,882.0
gptneo_1b_snaphot_report,95.0,876.0
gptneo_1b_snaphot_report,95.25,888.0
gptneo_1b_snaphot_report,95.5,894.0
gptneo_1b_snaphot_report,95.75,894.0
gptneo_1b_snaphot_report,96.0,882.0
gptneo_1b_snaphot_report,96.25,888.0
gptneo_1b_snaphot_report,96.5,900.0
gptneo_1b_snaphot_report,96.75,906.0
gptneo_1b_snaphot_report,97.0,894.0
gptneo_1b_snaphot_report,97.25,888.0
gptneo_1b_snaphot_report,97.5,894.0
gptneo_1b_snaphot_report,97.75,882.0
gptneo_1b_snaphot_report,98.0,888.0
gptneo_1b_snaphot_report,98.25,900.0
gptneo_1b_snaphot_report,98.5,870.0
gptneo_1b_snaphot_report,98.75,858.0
gptneo_1b_snaphot_report,99.0,906.0
gptneo_1b_snaphot_report,99.25,900.0
gptneo_1b_snaphot_report,99.5,894.0
gptneo_1b_snaphot_report,99.75,870.0
gptneo_1b_snaphot_report,100.0,882.0
gptneo_1b_snaphot_report,100.25,876.0
gptneo_1b_snaphot_report,100.5,894.0
gptneo_1b_snaphot_report,100.75,882.0
gptneo_1b_snaphot_report,101.0,894.0
gptneo_1b_snaphot_report,101.25,894.0
gptneo_1b_snaphot_report,101.5,882.0
gptneo_1b_snaphot_report,101.75,888.0
gptneo_1b_snaphot_report,102.0,882.0
gptneo_1b_snaphot_report,102.25,870.0
gptneo_1b_snaphot_report,102.5,864.0
gptneo_1b_snaphot_report,102.75,894.0
gptneo_1b_snaphot_report,103.0,882.0
gptneo_1b_snaphot_report,103.25,894.0
gptneo_1b_snaphot_report,103.5,894.0
gptneo_1b_snaphot_report,103.75,876.0
gptneo_1b_snaphot_report,104.0,882.0
gptneo_1b_snaphot_report,104.25,834.0
gptneo_1b_snaphot_report,104.5,858.0
gptneo_1b_snaphot_report,104.75,888.0
gptneo_1b_snaphot_report,105.0,906.0
gptneo_1b_snaphot_report,105.25,888.0
gptneo_1b_snaphot_report,105.5,870.0
gptneo_1b_snaphot_report,105.75,882.0
gptneo_1b_snaphot_report,106.0,888.0
gptneo_1b_snaphot_report,106.25,876.0
gptneo_1b_snaphot_report,106.5,864.0
gptneo_1b_snaphot_report,106.75,882.0
gptneo_1b_snaphot_report,107.0,864.0
gptneo_1b_snaphot_report,107.25,624.0
gptneo_1b_snaphot_report,107.5,498.6
gptneo_1b_snaphot_report,107.75,924.0
gptneo_1b_snaphot_report,108.0,870.0
gptneo_1b_snaphot_report,108.25,840.0
gptneo_1b_snaphot_report,108.5,464.40000000000003
gptneo_1b_snaphot_report,108.75,900.0
gptneo_1b_snaphot_report,109.0,876.0
gptneo_1b_snaphot_report,109.25,864.0
gptneo_1b_snaphot_report,109.5,882.0
gptneo_1b_snaphot_report,109.75,870.0
gptneo_1b_snaphot_report,110.0,876.0
gptneo_1b_snaphot_report,110.25,882.0
gptneo_1b_snaphot_report,110.5,882.0
gptneo_1b_snaphot_report,110.75,882.0
gptneo_1b_snaphot_report,111.0,888.0
gptneo_1b_snaphot_report,111.25,876.0
gptneo_1b_snaphot_report,111.5,882.0
gptneo_1b_snaphot_report,111.75,876.0
gptneo_1b_snaphot_report,112.0,870.0
gptneo_1b_snaphot_report,112.25,876.0
gptneo_1b_snaphot_report,112.5,882.0
gptneo_1b_snaphot_report,112.75,876.0
gptneo_1b_snaphot_report,113.0,876.0
gptneo_1b_snaphot_report,113.25,894.0
gptneo_1b_snaphot_report,113.5,888.0
gptneo_1b_snaphot_report,113.75,894.0
gptneo_1b_snaphot_report,114.0,888.0
gptneo_1b_snaphot_report,114.25,888.0
gptneo_1b_snaphot_report,114.5,888.0
gptneo_1b_snaphot_report,114.75,888.0
gptneo_1b_snaphot_report,115.0,888.0
gptneo_1b_snaphot_report,115.25,888.0
gptneo_1b_snaphot_report,115.5,888.0
gptneo_1b_snaphot_report,115.75,888.0
gptneo_1b_snaphot_report,116.0,888.0
gptneo_1b_snaphot_report,116.25,888.0
gptneo_1b_snaphot_report,116.5,888.0
gptneo_1b_snaphot_report,116.75,888.0
gptneo_1b_snaphot_report,117.0,888.0
gptneo_1b_snaphot_report,117.25,888.0
gptneo_1b_snaphot_report,117.5,888.0
gptneo_1b_snaphot_report,117.75,888.0
gptneo_1b_snaphot_report,118.0,888.0
gptneo_1b_snaphot_report,118.25,888.0
gptneo_1b_snaphot_report,118.5,888.0
gptneo_1b_snaphot_report,118.75,888.0
gptneo_1b_snaphot_report,119.0,888.0
gptneo_1b_snaphot_report,119.25,888.0
gptneo_1b_snaphot_report,119.5,888.0
gptneo_1b_snaphot_report,119.75,888.0
gptneo_1b_snaphot_report,120.0,888.0
gptneo_1b_snaphot_report,120.25,888.0
gptneo_1b_snaphot_report,120.5,888.0
gptneo_1b_snaphot_report,120.75,888.0
gptneo_1b_snaphot_report,121.0,888.0
gptneo_1b_snaphot_report,121.25,888.0
gptneo_1b_snaphot_report,121.5,888.0
gptneo_1b_snaphot_report,121.75,888.0
gptneo_1b_snaphot_report,122.0,888.0
gptneo_1b_snaphot_report,122.25,888.0
gptneo_1b_snaphot_report,122.5,888.0
gptneo_1b_snaphot_report,122.75,888.0
gptneo_1b_snaphot_report,123.0,888.0
gptneo_1b_snaphot_report,123.25,888.0
gptneo_1b_snaphot_report,123.5,888.0
gptneo_1b_snaphot_report,123.75,888.0
gptneo_1b_snaphot_report,124.0,888.0
gptneo_1b_snaphot_report,124.25,888.0
gptneo_1b_snaphot_report,124.5,888.0
gptneo_1b_snaphot_report,124.75,888.0
gptneo_1b_snaphot_report,125.0,888.0
gptneo_1b_snaphot_report,125.25,888.0
gptneo_1b_snaphot_report,125.5,888.0
gptneo_1b_snaphot_report,125.75,888.0
gptneo_1b_snaphot_report,126.0,888.0
gptneo_1b_snaphot_report,126.25,888.0
gptneo_1b_snaphot_report,126.5,888.0
gptneo_1b_snaphot_report,126.75,888.0
gptneo_1b_snaphot_report,127.0,888.0
gptneo_1b_snaphot_report,127.25,888.0
gptneo_1b_snaphot_report,127.5,888.0
gptneo_1b_snaphot_report,127.75,888.0
gptneo_1b_snaphot_report,128.0,888.0
gptneo_1b_snaphot_report,128.25,888.0
gptneo_1b_snaphot_report,128.5,888.0
gptneo_1b_snaphot_report,128.75,888.0
gptneo_1b_snaphot_report,129.0,888.0
gptneo_1b_snaphot_report,129.25,888.0
gptneo_1b_snaphot_report,129.5,888.0
gptneo_1b_snaphot_report,129.75,888.0
gptneo_1b_snaphot_report,130.5,930.0
gptneo_1b_snaphot_report,130.75,882.0
gptneo_1b_snaphot_report,131.0,888.0
gptneo_1b_snaphot_report,131.25,882.0
gptneo_1b_snaphot_report,131.5,882.0
gptneo_1b_snaphot_report,131.75,900.0
gptneo_1b_snaphot_report,132.0,906.0
gptneo_1b_snaphot_report,132.25,870.0
gptneo_1b_snaphot_report,132.5,888.0
gptneo_1b_snaphot_report,132.75,888.0
gptneo_1b_snaphot_report,133.0,894.0
gptneo_1b_snaphot_report,133.25,876.0
gptneo_1b_snaphot_report,133.5,888.0
gptneo_1b_snaphot_report,133.75,888.0
gptneo_1b_snaphot_report,134.0,876.0
gptneo_1b_snaphot_report,134.25,888.0
gptneo_1b_snaphot_report,134.5,876.0
gptneo_1b_snaphot_report,134.75,876.0
gptneo_1b_snaphot_report,135.0,888.0
gptneo_1b_snaphot_report,135.25,882.0
gptneo_1b_snaphot_report,135.5,876.0
gptneo_1b_snaphot_report,135.75,876.0
gptneo_1b_snaphot_report,136.0,870.0
gptneo_1b_snaphot_report,136.25,864.0
gptneo_1b_snaphot_report,136.5,876.0
gptneo_1b_snaphot_report,136.75,900.0
gptneo_1b_snaphot_report,137.0,882.0
gptneo_1b_snaphot_report,137.25,882.0
gptneo_1b_snaphot_report,137.5,876.0
gptneo_1b_snaphot_report,137.75,894.0
gptneo_1b_snaphot_report,138.0,876.0
gptneo_1b_snaphot_report,138.25,876.0
gptneo_1b_snaphot_report,138.5,876.0
gptneo_1b_snaphot_report,138.75,870.0
gptneo_1b_snaphot_report,139.0,876.0
gptneo_1b_snaphot_report,139.25,870.0
gptneo_1b_snaphot_report,139.5,876.0
gptneo_1b_snaphot_report,139.75,882.0
gptneo_1b_snaphot_report,140.0,900.0
gptneo_1b_snaphot_report,140.25,876.0
gptneo_1b_snaphot_report,140.5,888.0
gptneo_1b_snaphot_report,140.75,900.0
gptneo_1b_snaphot_report,141.0,900.0
gptneo_1b_snaphot_report,141.25,882.0
gptneo_1b_snaphot_report,141.5,882.0
gptneo_1b_snaphot_report,141.75,864.0
gptneo_1b_snaphot_report,142.0,876.0
gptneo_1b_snaphot_report,142.25,882.0
gptneo_1b_snaphot_report,142.5,888.0
gptneo_1b_snaphot_report,142.75,882.0
gptneo_1b_snaphot_report,143.0,870.0
gptneo_1b_snaphot_report,143.25,882.0
gptneo_1b_snaphot_report,143.5,888.0
gptneo_1b_snaphot_report,143.75,882.0
gptneo_1b_snaphot_report,144.0,888.0
gptneo_1b_snaphot_report,144.25,876.0
gptneo_1b_snaphot_report,144.5,870.0
gptneo_1b_snaphot_report,144.75,894.0
gptneo_1b_snaphot_report,145.0,888.0
gptneo_1b_snaphot_report,145.25,888.0
gptneo_1b_snaphot_report,145.5,882.0
gptneo_1b_snaphot_report,145.75,876.0
gptneo_1b_snaphot_report,146.0,882.0
gptneo_1b_snaphot_report,146.25,876.0
gptneo_1b_snaphot_report,146.5,876.0
gptneo_1b_snaphot_report,146.75,894.0
gptneo_1b_snaphot_report,147.0,882.0
gptneo_1b_snaphot_report,147.25,876.0
gptneo_1b_snaphot_report,147.5,870.0
gptneo_1b_snaphot_report,147.75,870.0
gptneo_1b_snaphot_report,148.0,882.0
gptneo_1b_snaphot_report,148.25,876.0
gptneo_1b_snaphot_report,148.5,882.0
gptneo_1b_snaphot_report,148.75,882.0
gptneo_1b_snaphot_report,149.0,882.0
gptneo_1b_snaphot_report,149.25,876.0
gptneo_1b_snaphot_report,149.5,876.0
gptneo_1b_snaphot_report,149.75,864.0
gptneo_1b_snaphot_report,150.0,870.0
gptneo_1b_snaphot_report,150.25,870.0
gptneo_1b_snaphot_report,150.5,876.0
gptneo_1b_snaphot_report,150.75,894.0
gptneo_1b_snaphot_report,151.0,876.0
gptneo_1b_snaphot_report,151.25,864.0
gptneo_1b_snaphot_report,151.5,870.0
gptneo_1b_snaphot_report,151.75,864.0
gptneo_1b_snaphot_report,152.0,894.0
gptneo_1b_snaphot_report,152.25,900.0
gptneo_1b_snaphot_report,152.5,894.0
gptneo_1b_snaphot_report,152.75,870.0
gptneo_1b_snaphot_report,153.0,888.0
